Unnamed: 0,date,기업검색량,기업명
2,2022-07-31,25.03209,켄코아에어로스페이스
3,2022-08-01,100.0,켄코아에어로스페이스
4,2022-08-02,76.95763000000002,켄코아에어로스페이스
5,2022-08-03,79.26829000000002,켄코아에어로스페이스
6,2022-08-04,78.49807,켄코아에어로스페이스
0,2022-07-29,54.17455,레몬
1,2022-07-30,37.35015,레몬
2,2022-07-31,38.23343,레몬
3,2022-08-01,100.0,레몬
4,2022-08-02,64.07991,레몬
5,2022-08-03,54.40588,레몬
6,2022-08-04,58.54889,레몬
0,2022-07-29,40.64516,서남
1,2022-07-30,13.548379999999998,서남
2,2022-07-31,10.86021,서남
3,2022-08-01,100.0,서남
4,2022-08-02,60.75268000000001,서남
5,2022-08-03,53.54838,서남
6,2022-08-04,51.18279,서남
0,2022-07-29,76.99757,위세아이텍
1,2022-07-30,18.64406,위세아이텍
2,2022-07-31,17.433410000000002,위세아이텍
3,2022-08-01,75.54479,위세아이텍
4,2022-08-02,77.2397,위세아이텍
5,2022-08-03,100.0,위세아이텍
6,2022-08-04,92.25181,위세아이텍
0,2022-07-29,91.59663,천랩
1,2022-07-30,23.52941,천랩
2,2022-07-31,19.74789,천랩
3,2022-08-01,100.0,천랩
4,2022-08-02,87.39495,천랩
5,2022-08-03,70.16806,천랩
6,2022-08-04,79.41176,천랩
0,2022-07-29,82.47421999999997,피피아이
1,2022-07-30,20.27491,피피아이
2,2022-07-31,17.182129999999994,피피아이
3,2022-08-01,90.03435999999998,피피아이
4,2022-08-02,84.19243,피피아이
5,2022-08-03,89.00343000000002,피피아이
6,2022-08-04,100.0,피피아이
0,2022-07-29,50.38419,브릿지바이오테라퓨틱스
1,2022-07-30,10.64763,브릿지바이오테라퓨틱스
2,2022-07-31,8.48884,브릿지바이오테라퓨틱스
3,2022-08-01,41.30991,브릿지바이오테라퓨틱스
4,2022-08-02,67.28869,브릿지바이오테라퓨틱스
5,2022-08-03,100.0,브릿지바이오테라퓨틱스
6,2022-08-04,80.71715999999998,브릿지바이오테라퓨틱스
0,2022-07-29,84.61538,메탈라이프
1,2022-08-01,84.61538,메탈라이프
2,2022-08-02,100.0,메탈라이프
3,2022-08-03,57.6923,메탈라이프
4,2022-08-04,88.46153000000002,메탈라이프
0,2022-07-29,19.57361,메드팩토
1,2022-07-30,3.59241,메드팩토
2,2022-07-31,3.26506,메드팩토
3,2022-08-01,22.21755,메드팩토
4,2022-08-02,18.73426,메드팩토
5,2022-08-03,100.0,메드팩토
6,2022-08-04,51.68709000000001,메드팩토
0,2022-07-29,42.97029000000001,신테카바이오
1,2022-07-30,8.0693,신테카바이오
2,2022-07-31,8.61386,신테카바이오
3,2022-08-01,42.97029000000001,신테카바이오
4,2022-08-02,40.34653,신테카바이오
5,2022-08-03,45.39603,신테카바이오
6,2022-08-04,100.0,신테카바이오
0,2022-07-29,87.66803,태웅로직스
1,2022-07-30,21.44944,태웅로직스
2,2022-07-31,19.63763,태웅로직스
3,2022-08-01,87.49269,태웅로직스
4,2022-08-02,89.36294000000002,태웅로직스
5,2022-08-03,89.36294000000002,태웅로직스
6,2022-08-04,100.0,태웅로직스
0,2022-07-29,86.13861,리메드
1,2022-07-30,20.13201,리메드
2,2022-07-31,15.67656,리메드
3,2022-08-01,84.65346,리메드
4,2022-08-02,90.26402,리메드
5,2022-08-03,97.68976,리메드
6,2022-08-04,100.0,리메드
0,2022-07-29,100.0,코리아센터
1,2022-07-30,26.23106,코리아센터
2,2022-07-31,20.73863,코리아센터
3,2022-08-01,89.39393000000004,코리아센터
4,2022-08-02,84.1856,코리아센터
5,2022-08-03,83.42803,코리아센터
6,2022-08-04,81.81818,코리아센터
0,2022-07-29,100.0,노터스
1,2022-07-30,25.64079,노터스
2,2022-07-31,21.4111,노터스
3,2022-08-01,80.39126,노터스
4,2022-08-02,85.57195,노터스
5,2022-08-03,80.40938,노터스
6,2022-08-04,78.40775,노터스
0,2022-07-29,100.0,센트랄모텍
1,2022-07-30,27.62248,센트랄모텍
2,2022-07-31,23.06382,센트랄모텍
3,2022-08-01,51.02695,센트랄모텍
4,2022-08-02,26.18976,센트랄모텍
5,2022-08-03,26.11962,센트랄모텍
6,2022-08-04,20.33864,센트랄모텍
0,2022-07-29,64.01895999999999,티움바이오
1,2022-07-30,14.52282,티움바이오
2,2022-07-31,12.38885,티움바이오
3,2022-08-01,98.28097,티움바이오
4,2022-08-02,73.91819,티움바이오
5,2022-08-03,62.6556,티움바이오
6,2022-08-04,100.0,티움바이오
0,2022-07-29,49.2405,우양
1,2022-07-30,14.430370000000002,우양
2,2022-07-31,11.26582,우양
3,2022-08-01,52.40506,우양
4,2022-08-02,51.77215,우양
5,2022-08-03,100.0,우양
6,2022-08-04,61.89873000000001,우양
0,2022-07-29,13.75387,코리아에셋투자증권
1,2022-07-30,2.17166,코리아에셋투자증권
2,2022-07-31,5.48086,코리아에셋투자증권
3,2022-08-01,12.20268,코리아에셋투자증권
4,2022-08-02,100.0,코리아에셋투자증권
5,2022-08-03,48.50051,코리아에셋투자증권
6,2022-08-04,25.54291,코리아에셋투자증권
0,2022-07-29,100.0,현대에너지솔루션
1,2022-07-30,13.25242,현대에너지솔루션
2,2022-07-31,11.43042,현대에너지솔루션
3,2022-08-01,42.62135,현대에너지솔루션
4,2022-08-02,38.83171,현대에너지솔루션
5,2022-08-03,33.44983,현대에너지솔루션
6,2022-08-04,24.2233,현대에너지솔루션
0,2022-07-29,100.0,씨에스베어링
1,2022-07-30,18.24336,씨에스베어링
2,2022-07-31,17.92742,씨에스베어링
3,2022-08-01,84.44665,씨에스베어링
4,2022-08-02,57.82632,씨에스베어링
5,2022-08-03,51.00198,씨에스베어링
6,2022-08-04,45.84762,씨에스베어링
0,2022-07-29,98.51116,에스제이그룹
1,2022-07-30,32.5062,에스제이그룹
2,2022-07-31,26.55086,에스제이그룹
3,2022-08-01,100.0,에스제이그룹
4,2022-08-02,85.11166,에스제이그룹
5,2022-08-03,96.52605,에스제이그룹
6,2022-08-04,96.52605,에스제이그룹
0,2022-07-29,56.73662,제테마
1,2022-07-30,10.96817,제테마
2,2022-07-31,10.42654,제테마
3,2022-08-01,66.01218,제테마
4,2022-08-02,70.95463000000002,제테마
5,2022-08-03,74.47528,제테마
6,2022-08-04,100.0,제테마
0,2022-07-29,96.04482,라파스
1,2022-07-30,41.19973,라파스
2,2022-07-31,30.85036,라파스
3,2022-08-01,93.07844,라파스
4,2022-08-02,88.33223000000002,라파스
5,2022-08-03,83.1905,라파스
6,2022-08-04,100.0,라파스
0,2022-07-29,100.0,아이티엠반도체
1,2022-07-30,20.62374,아이티엠반도체
2,2022-07-31,18.41046,아이티엠반도체
3,2022-08-01,80.98591,아이티엠반도체
4,2022-08-02,77.56539000000002,아이티엠반도체
5,2022-08-03,78.06841,아이티엠반도체
6,2022-08-04,97.98792,아이티엠반도체
0,2022-07-29,100.0,자이에스앤디
1,2022-07-30,24.40944,자이에스앤디
2,2022-07-31,22.83464,자이에스앤디
3,2022-08-01,77.88428,자이에스앤디
4,2022-08-02,72.16705999999998,자이에스앤디
5,2022-08-03,57.99383,자이에스앤디
6,2022-08-04,52.41355,자이에스앤디
0,2022-07-29,88.10725,한화시스템
1,2022-07-30,21.67508,한화시스템
2,2022-07-31,20.08607,한화시스템
3,2022-08-01,66.90391,한화시스템
4,2022-08-02,100.0,한화시스템
5,2022-08-03,69.10535,한화시스템
6,2022-08-04,57.41123,한화시스템
0,2022-07-29,56.85328000000001,지누스
1,2022-07-30,52.99227,지누스
2,2022-07-31,71.23552,지누스
3,2022-08-01,100.0,지누스
4,2022-08-02,73.45559,지누스
5,2022-08-03,78.0888,지누스
6,2022-08-04,82.94723,지누스
0,2022-07-29,52.05183,티라유텍
1,2022-07-30,11.44708,티라유텍
2,2022-07-31,8.85529,티라유텍
3,2022-08-01,48.59611,티라유텍
4,2022-08-02,100.0,티라유텍
5,2022-08-03,65.87473,티라유텍
6,2022-08-04,59.82721,티라유텍
0,2022-07-29,89.47368,미디어젠
1,2022-07-30,27.06766,미디어젠
2,2022-07-31,20.30075,미디어젠
3,2022-08-01,78.19548,미디어젠
4,2022-08-02,91.72932,미디어젠
5,2022-08-03,100.0,미디어젠
6,2022-08-04,97.74436,미디어젠
0,2022-07-29,88.1141,캐리소프트
1,2022-07-30,34.23137,캐리소프트
2,2022-07-31,33.2805,캐리소프트
3,2022-08-01,100.0,캐리소프트
4,2022-08-02,80.34865,캐리소프트
5,2022-08-03,72.74167,캐리소프트
6,2022-08-04,95.08716,캐리소프트
0,2022-07-29,79.44444,케이엔제이
1,2022-07-30,27.22222,케이엔제이
2,2022-07-31,22.22222,케이엔제이
3,2022-08-01,98.88888,케이엔제이
4,2022-08-02,78.33333,케이엔제이
5,2022-08-03,100.0,케이엔제이
6,2022-08-04,98.33333,케이엔제이
0,2022-07-29,100.0,엔바이오니아
1,2022-07-30,21.07843,엔바이오니아
2,2022-07-31,11.7647,엔바이오니아
3,2022-08-01,97.54901,엔바이오니아
4,2022-08-02,80.39215,엔바이오니아
5,2022-08-03,84.80391999999998,엔바이오니아
6,2022-08-04,95.58823,엔바이오니아
0,2022-07-29,64.81481,팜스빌
1,2022-07-30,10.18518,팜스빌
2,2022-07-31,12.96296,팜스빌
3,2022-08-01,59.9537,팜스빌
4,2022-08-02,67.12961999999999,팜스빌
5,2022-08-03,59.72221999999999,팜스빌
6,2022-08-04,100.0,팜스빌
0,2022-07-29,92.9761,라온피플
1,2022-07-30,19.11658,라온피플
2,2022-07-31,18.97175,라온피플
3,2022-08-01,92.25199,라온피플
4,2022-08-02,100.0,라온피플
5,2022-08-03,92.9761,라온피플
6,2022-08-04,95.87255,라온피플
0,2022-07-29,100.0,아톤
1,2022-07-30,26.30662,아톤
2,2022-07-31,22.64808,아톤
3,2022-08-01,74.73867,아톤
4,2022-08-02,89.1986,아톤
5,2022-08-03,91.63763,아톤
6,2022-08-04,91.11498,아톤
0,2022-07-29,96.26168,녹십자웰빙
1,2022-07-30,29.506,녹십자웰빙
2,2022-07-31,23.36448,녹십자웰빙
3,2022-08-01,88.65153000000002,녹십자웰빙
4,2022-08-02,88.38450999999998,녹십자웰빙
5,2022-08-03,83.31108,녹십자웰빙
6,2022-08-04,100.0,녹십자웰빙
0,2022-07-29,100.0,롯데리츠
1,2022-07-30,28.739690000000003,롯데리츠
2,2022-07-31,22.73262,롯데리츠
3,2022-08-01,91.28386,롯데리츠
4,2022-08-02,85.51236,롯데리츠
5,2022-08-03,84.68786,롯데리츠
6,2022-08-04,88.69256999999998,롯데리츠
0,2022-07-29,100.0,올리패스
1,2022-07-30,26.19233,올리패스
2,2022-07-31,22.90852000000001,올리패스
3,2022-08-01,88.7412,올리패스
4,2022-08-02,85.30100999999998,올리패스
5,2022-08-03,83.1118,올리패스
6,2022-08-04,86.08287,올리패스
0,2022-07-29,53.13059000000001,라닉스
1,2022-07-30,39.26654,라닉스
2,2022-07-31,41.1449,라닉스
3,2022-08-01,100.0,라닉스
4,2022-08-02,70.03577,라닉스
5,2022-08-03,95.52772,라닉스
6,2022-08-04,73.61359,라닉스
0,2022-07-29,63.54378000000001,한독크린텍
1,2022-07-30,16.90427,한독크린텍
2,2022-07-31,13.44195,한독크린텍
3,2022-08-01,76.17107,한독크린텍
4,2022-08-02,100.0,한독크린텍
5,2022-08-03,77.59674,한독크린텍
6,2022-08-04,78.61506999999997,한독크린텍
0,2022-07-29,89.73451,네오크레마
1,2022-07-30,14.33628,네오크레마
2,2022-07-31,12.03539,네오크레마
3,2022-08-01,83.36283,네오크레마
4,2022-08-02,100.0,네오크레마
5,2022-08-03,81.41592,네오크레마
6,2022-08-04,77.43361999999998,네오크레마
0,2022-07-29,30.86419,나노브릭
1,2022-07-30,8.02469,나노브릭
2,2022-07-31,8.64197,나노브릭
3,2022-08-01,31.01851,나노브릭
4,2022-08-02,29.16666,나노브릭
5,2022-08-03,33.02469,나노브릭
6,2022-08-04,100.0,나노브릭
0,2022-07-29,35.13774,에스피시스템스
1,2022-07-30,7.97486,에스피시스템스
2,2022-07-31,7.1532100000000005,에스피시스템스
3,2022-08-01,62.83228,에스피시스템스
4,2022-08-02,100.0,에스피시스템스
5,2022-08-03,67.37554,에스피시스템스
6,2022-08-04,52.48911999999999,에스피시스템스
0,2022-07-29,85.5466,레이
1,2022-07-30,88.19434,레이
2,2022-07-31,91.93394,레이
3,2022-08-01,100.0,레이
4,2022-08-02,92.6027,레이
5,2022-08-03,97.98007,레이
6,2022-08-04,91.8111,레이
0,2022-07-29,33.08538,코윈테크
1,2022-07-30,10.60802,코윈테크
2,2022-07-31,11.02846,코윈테크
3,2022-08-01,39.35963,코윈테크
4,2022-08-02,100.0,코윈테크
5,2022-08-03,68.75808,코윈테크
6,2022-08-04,65.36222,코윈테크
0,2022-07-29,67.07238000000001,그린플러스
1,2022-07-30,22.6137,그린플러스
2,2022-07-31,21.01217,그린플러스
3,2022-08-01,69.12235,그린플러스
4,2022-08-02,66.11146,그린플러스
5,2022-08-03,100.0,그린플러스
6,2022-08-04,93.01729,그린플러스
0,2022-07-29,100.0,세경하이테크
1,2022-07-30,20.910870000000006,세경하이테크
2,2022-07-31,19.73555,세경하이테크
3,2022-08-01,88.98139,세경하이테크
4,2022-08-02,68.952,세경하이테크
5,2022-08-03,62.73261,세경하이테크
6,2022-08-04,75.71008,세경하이테크
0,2022-07-29,79.9392,덕산테코피아
1,2022-07-30,19.14893,덕산테코피아
2,2022-07-31,17.629170000000006,덕산테코피아
3,2022-08-01,85.41033,덕산테코피아
4,2022-08-02,73.65754,덕산테코피아
5,2022-08-03,88.85511,덕산테코피아
6,2022-08-04,100.0,덕산테코피아
0,2022-07-29,93.29896,한국바이오젠
1,2022-07-30,13.91752,한국바이오젠
2,2022-07-31,7.2164899999999985,한국바이오젠
3,2022-08-01,87.1134,한국바이오젠
4,2022-08-02,67.0103,한국바이오젠
5,2022-08-03,81.95876,한국바이오젠
6,2022-08-04,100.0,한국바이오젠
0,2022-07-29,100.0,슈프리마아이디
1,2022-07-30,18.26086,슈프리마아이디
2,2022-07-31,22.60869,슈프리마아이디
3,2022-08-01,60.0,슈프리마아이디
4,2022-08-02,51.13043,슈프리마아이디
5,2022-08-03,49.91304,슈프리마아이디
6,2022-08-04,44.86956,슈프리마아이디
0,2022-07-29,100.0,윌링스
1,2022-07-30,16.10446,윌링스
2,2022-07-31,16.10446,윌링스
3,2022-08-01,98.15016,윌링스
4,2022-08-02,85.41893,윌링스
5,2022-08-03,68.0087,윌링스
6,2022-08-04,65.61479,윌링스
0,2022-07-29,92.75653,대모
1,2022-07-30,44.668,대모
2,2022-07-31,36.82092,대모
3,2022-08-01,88.12876999999996,대모
4,2022-08-02,100.0,대모
5,2022-08-03,90.64386,대모
6,2022-08-04,86.2173,대모
0,2022-07-29,100.0,에이스토리
1,2022-07-30,39.31001,에이스토리
2,2022-07-31,32.451,에이스토리
3,2022-08-01,74.02694,에이스토리
4,2022-08-02,68.29069,에이스토리
5,2022-08-03,63.5547,에이스토리
6,2022-08-04,75.36744,에이스토리
0,2022-07-29,69.80749,플리토
1,2022-07-30,32.82674,플리토
2,2022-07-31,25.22796,플리토
3,2022-08-01,67.78115,플리토
4,2022-08-02,74.36676,플리토
5,2022-08-03,100.0,플리토
6,2022-08-04,81.45896,플리토
0,2022-07-29,71.04557,세틀뱅크
1,2022-07-30,31.36729,세틀뱅크
2,2022-07-31,34.31635,세틀뱅크
3,2022-08-01,97.45308,세틀뱅크
4,2022-08-02,77.34584,세틀뱅크
5,2022-08-03,91.55495,세틀뱅크
6,2022-08-04,100.0,세틀뱅크
0,2022-07-29,40.1261,아이스크림에듀
1,2022-07-30,17.02395,아이스크림에듀
2,2022-07-31,25.06935,아이스크림에듀
3,2022-08-01,89.1551,아이스크림에듀
4,2022-08-02,100.0,아이스크림에듀
5,2022-08-03,82.19419,아이스크림에듀
6,2022-08-04,34.70365,아이스크림에듀
0,2022-07-29,89.45868,펌텍코리아
1,2022-07-30,27.35042,펌텍코리아
2,2022-07-31,25.92592,펌텍코리아
3,2022-08-01,88.31908,펌텍코리아
4,2022-08-02,93.73219,펌텍코리아
5,2022-08-03,94.87179,펌텍코리아
6,2022-08-04,100.0,펌텍코리아
0,2022-07-29,85.43209,에이에프더블류
1,2022-07-30,20.74074,에이에프더블류
2,2022-07-31,17.53086,에이에프더블류
3,2022-08-01,95.55555,에이에프더블류
4,2022-08-02,83.45679,에이에프더블류
5,2022-08-03,96.79012,에이에프더블류
6,2022-08-04,100.0,에이에프더블류
0,2022-07-29,59.55941,압타바이오
1,2022-07-30,18.70033,압타바이오
2,2022-07-31,15.39004,압타바이오
3,2022-08-01,100.0,압타바이오
4,2022-08-02,53.27972,압타바이오
5,2022-08-03,46.17952,압타바이오
6,2022-08-04,64.21686,압타바이오
0,2022-08-02,100.0,까스텔바쟉
0,2022-07-29,64.14761999999999,마이크로디지탈
1,2022-07-30,18.27768,마이크로디지탈
2,2022-07-31,13.18101,마이크로디지탈
3,2022-08-01,72.58346999999998,마이크로디지탈
4,2022-08-02,79.61335,마이크로디지탈
5,2022-08-03,68.89279,마이크로디지탈
6,2022-08-04,100.0,마이크로디지탈
0,2022-07-31,41.66666,컴퍼니케이파트너스
1,2022-08-01,91.66666,컴퍼니케이파트너스
2,2022-08-02,100.0,컴퍼니케이파트너스
3,2022-08-03,100.0,컴퍼니케이파트너스
4,2022-08-04,41.66666,컴퍼니케이파트너스
0,2022-07-29,100.0,수젠텍
1,2022-07-30,23.01422,수젠텍
2,2022-07-31,24.45261,수젠텍
3,2022-08-01,77.06568,수젠텍
4,2022-08-02,99.87214,수젠텍
5,2022-08-03,81.38085,수젠텍
6,2022-08-04,79.12737,수젠텍
0,2022-07-29,91.83673,에스앤케이
1,2022-07-30,30.612240000000003,에스앤케이
2,2022-07-31,18.36734,에스앤케이
3,2022-08-01,81.63265,에스앤케이
4,2022-08-02,65.30611999999999,에스앤케이
5,2022-08-03,55.10204,에스앤케이
6,2022-08-04,100.0,에스앤케이
0,2022-07-29,95.0065,현대오토에버
1,2022-07-30,38.90767,현대오토에버
2,2022-07-31,44.0312,현대오토에버
3,2022-08-01,93.36801,현대오토에버
4,2022-08-02,75.6827,현대오토에버
5,2022-08-03,100.0,현대오토에버
6,2022-08-04,96.3589,현대오토에버
0,2022-07-29,100.0,아모그린텍
1,2022-07-30,25.26193,아모그린텍
2,2022-07-31,20.02328,아모그린텍
3,2022-08-01,90.80325,아모그린텍
4,2022-08-02,75.66938,아모그린텍
5,2022-08-03,92.49126,아모그린텍
6,2022-08-04,82.305,아모그린텍
0,2022-07-29,75.57446,지노믹트리
1,2022-07-30,16.68085,지노믹트리
2,2022-07-31,15.40425,지노믹트리
3,2022-08-01,76.0,지노믹트리
4,2022-08-02,100.0,지노믹트리
5,2022-08-03,85.02127,지노믹트리
6,2022-08-04,89.10638,지노믹트리
0,2022-07-29,95.95588,이지케어텍
1,2022-07-30,23.28431,이지케어텍
2,2022-07-31,17.5245,이지케어텍
3,2022-08-01,93.62745,이지케어텍
4,2022-08-02,100.0,이지케어텍
5,2022-08-03,86.5196,이지케어텍
6,2022-08-04,90.93137,이지케어텍
0,2022-07-29,82.14285,미래에셋벤처투자
1,2022-07-30,18.48739,미래에셋벤처투자
2,2022-07-31,14.91596,미래에셋벤처투자
3,2022-08-01,89.07563,미래에셋벤처투자
4,2022-08-02,87.81512,미래에셋벤처투자
5,2022-08-03,100.0,미래에셋벤처투자
6,2022-08-04,88.02521,미래에셋벤처투자
0,2022-07-29,54.44001,드림텍
1,2022-07-30,12.68575,드림텍
2,2022-07-31,11.30844,드림텍
3,2022-08-01,64.51612,드림텍
4,2022-08-02,57.62957,드림텍
5,2022-08-03,100.0,드림텍
6,2022-08-04,73.54113000000002,드림텍
0,2022-07-29,55.86773,에코프로비엠
1,2022-07-30,12.10526,에코프로비엠
2,2022-07-31,11.01545,에코프로비엠
3,2022-08-01,100.0,에코프로비엠
4,2022-08-02,70.86675,에코프로비엠
5,2022-08-03,81.80785999999998,에코프로비엠
6,2022-08-04,97.04167,에코프로비엠
0,2022-07-29,69.34673000000001,셀리드
1,2022-07-30,15.687129999999998,셀리드
2,2022-07-31,12.91238,셀리드
3,2022-08-01,64.86780999999999,셀리드
4,2022-08-02,78.91632,셀리드
5,2022-08-03,69.19379,셀리드
6,2022-08-04,100.0,셀리드
0,2022-07-29,84.65233,천보
1,2022-07-30,17.68069,천보
2,2022-07-31,15.82799,천보
3,2022-08-01,97.87282,천보
4,2022-08-02,79.27721,천보
5,2022-08-03,93.57273,천보
6,2022-08-04,100.0,천보
0,2022-07-29,85.06493,이노테라피
1,2022-07-30,19.80519,이노테라피
2,2022-07-31,22.07792,이노테라피
3,2022-08-01,96.10389,이노테라피
4,2022-08-02,83.76623000000002,이노테라피
5,2022-08-03,88.96103000000002,이노테라피
6,2022-08-04,100.0,이노테라피
0,2022-07-29,76.37169,노랑풍선
1,2022-07-30,49.05145,노랑풍선
2,2022-07-31,57.87799,노랑풍선
3,2022-08-01,91.2757,노랑풍선
4,2022-08-02,86.08428,노랑풍선
5,2022-08-03,94.36555,노랑풍선
6,2022-08-04,100.0,노랑풍선
0,2022-07-29,58.01526,웹케시
1,2022-07-30,15.1145,웹케시
2,2022-07-31,13.58778,웹케시
3,2022-08-01,78.16793,웹케시
4,2022-08-02,61.984730000000006,웹케시
5,2022-08-03,100.0,웹케시
6,2022-08-04,81.22137,웹케시
0,2022-07-29,90.39229,에어부산
1,2022-07-30,64.92418,에어부산
2,2022-07-31,64.5391,에어부산
3,2022-08-01,99.26353,에어부산
4,2022-08-02,100.0,에어부산
5,2022-08-03,92.22623,에어부산
6,2022-08-04,96.3947,에어부산
0,2022-07-29,85.97285,비피도
1,2022-07-30,29.41176,비피도
2,2022-07-31,16.28959,비피도
3,2022-08-01,87.33031,비피도
4,2022-08-02,100.0,비피도
5,2022-08-03,87.7828,비피도
6,2022-08-04,95.47511,비피도
0,2022-07-29,36.54217,유틸렉스
1,2022-07-30,7.051989999999999,유틸렉스
2,2022-07-31,5.70876,유틸렉스
3,2022-08-01,30.884290000000004,유틸렉스
4,2022-08-02,28.09606,유틸렉스
5,2022-08-03,45.0697,유틸렉스
6,2022-08-04,100.0,유틸렉스
0,2022-07-29,100.0,디케이티
1,2022-07-30,20.67567,디케이티
2,2022-07-31,21.21621,디케이티
3,2022-08-01,97.02702,디케이티
4,2022-08-02,86.08108,디케이티
5,2022-08-03,77.97296999999998,디케이티
6,2022-08-04,93.78378,디케이티
0,2022-07-29,80.00869,에이비엘바이오
1,2022-07-30,17.14989,에이비엘바이오
2,2022-07-31,16.72948,에이비엘바이오
3,2022-08-01,92.31661,에이비엘바이오
4,2022-08-02,81.26993,에이비엘바이오
5,2022-08-03,82.93708000000002,에이비엘바이오
6,2022-08-04,100.0,에이비엘바이오
0,2022-07-29,44.02355,위지윅스튜디오
1,2022-07-30,14.2607,위지윅스튜디오
2,2022-07-31,14.181120000000002,위지윅스튜디오
3,2022-08-01,46.53827,위지윅스튜디오
4,2022-08-02,42.95718,위지윅스튜디오
5,2022-08-03,42.94127,위지윅스튜디오
6,2022-08-04,100.0,위지윅스튜디오
0,2022-07-29,81.00558000000002,머큐리
1,2022-07-30,64.24580999999999,머큐리
2,2022-07-31,54.00372,머큐리
3,2022-08-01,97.57914,머큐리
4,2022-08-02,85.66108,머큐리
5,2022-08-03,100.0,머큐리
6,2022-08-04,97.57914,머큐리
0,2022-07-29,67.94258,전진바이오팜
1,2022-07-30,26.31578,전진바이오팜
2,2022-07-31,30.622,전진바이오팜
3,2022-08-01,100.0,전진바이오팜
4,2022-08-02,97.60765,전진바이오팜
5,2022-08-03,88.51674,전진바이오팜
6,2022-08-04,80.38277,전진바이오팜
0,2022-07-29,84.72998,이노메트리
1,2022-07-30,28.67783,이노메트리
2,2022-07-31,20.48417,이노메트리
3,2022-08-01,84.9162,이노메트리
4,2022-08-02,90.68901,이노메트리
5,2022-08-03,100.0,이노메트리
6,2022-08-04,97.95158,이노메트리
0,2022-07-29,70.10771,뉴트리
1,2022-07-30,30.96947,뉴트리
2,2022-07-31,28.54578,뉴트리
3,2022-08-01,54.84739,뉴트리
4,2022-08-02,60.50269,뉴트리
5,2022-08-03,58.43806,뉴트리
6,2022-08-04,100.0,뉴트리
0,2022-07-29,98.14814,대유에이피
1,2022-07-30,30.24691,대유에이피
2,2022-07-31,24.69135,대유에이피
3,2022-08-01,77.77776999999998,대유에이피
4,2022-08-02,89.50617,대유에이피
5,2022-08-03,76.5432,대유에이피
6,2022-08-04,100.0,대유에이피
0,2022-07-29,84.14814,베스파
1,2022-07-30,77.48148,베스파
2,2022-07-31,71.85185,베스파
3,2022-08-01,93.33333,베스파
4,2022-08-02,100.0,베스파
5,2022-08-03,81.92591999999998,베스파
6,2022-08-04,79.85185,베스파
0,2022-07-29,63.64617,윙입푸드
1,2022-07-30,14.34735,윙입푸드
2,2022-07-31,16.7206,윙입푸드
3,2022-08-01,58.25242,윙입푸드
4,2022-08-02,60.62566999999999,윙입푸드
5,2022-08-03,100.0,윙입푸드
6,2022-08-04,56.31067,윙입푸드
0,2022-07-29,26.09989,티로보틱스
1,2022-07-30,7.2476,티로보틱스
2,2022-07-31,5.0797,티로보틱스
3,2022-08-01,34.58023,티로보틱스
4,2022-08-02,100.0,티로보틱스
5,2022-08-03,66.80127,티로보틱스
6,2022-08-04,50.11689000000001,티로보틱스
0,2022-07-29,76.55677,에코캡
1,2022-07-30,15.24373,에코캡
2,2022-07-31,13.21499,에코캡
3,2022-08-01,85.12256,에코캡
4,2022-08-02,78.78275,에코캡
5,2022-08-03,100.0,에코캡
6,2022-08-04,99.09833,에코캡
0,2022-07-29,34.35779,티앤알바이오팹
1,2022-07-30,6.5731,티앤알바이오팹
2,2022-07-31,5.365069999999999,티앤알바이오팹
3,2022-08-01,27.9268,티앤알바이오팹
4,2022-08-02,26.16805,티앤알바이오팹
5,2022-08-03,33.71824,티앤알바이오팹
6,2022-08-04,100.0,티앤알바이오팹
0,2022-07-29,83.8107,엠아이텍
1,2022-07-30,23.599,엠아이텍
2,2022-07-31,19.73848,엠아이텍
3,2022-08-01,90.84682,엠아이텍
4,2022-08-02,97.63387,엠아이텍
5,2022-08-03,82.81444,엠아이텍
6,2022-08-04,100.0,엠아이텍
0,2022-07-29,89.15254,네오펙트
1,2022-07-30,22.71186,네오펙트
2,2022-07-31,25.76271,네오펙트
3,2022-08-01,100.0,네오펙트
4,2022-08-02,95.25423,네오펙트
5,2022-08-03,88.13559000000002,네오펙트
6,2022-08-04,93.55932,네오펙트
0,2022-07-29,90.55555,남화산업
1,2022-07-30,18.33333,남화산업
2,2022-07-31,17.22222,남화산업
3,2022-08-01,83.88888,남화산업
4,2022-08-02,90.0,남화산업
5,2022-08-03,82.77776999999998,남화산업
6,2022-08-04,100.0,남화산업
0,2022-07-29,97.08561,싸이토젠
1,2022-07-30,19.30783,싸이토젠
2,2022-07-31,17.66848,싸이토젠
3,2022-08-01,100.0,싸이토젠
4,2022-08-02,74.86338,싸이토젠
5,2022-08-03,85.42805,싸이토젠
6,2022-08-04,79.59926999999998,싸이토젠
0,2022-07-29,68.0851,아시아나IDT
1,2022-07-30,18.0851,아시아나IDT
2,2022-07-31,16.48936,아시아나IDT
3,2022-08-01,68.0851,아시아나IDT
4,2022-08-02,81.91489,아시아나IDT
5,2022-08-03,76.06381999999998,아시아나IDT
6,2022-08-04,100.0,아시아나IDT
0,2022-07-29,84.50291999999997,아주IB투자
1,2022-07-30,18.65497,아주IB투자
2,2022-07-31,17.07602,아주IB투자
3,2022-08-01,72.63157,아주IB투자
4,2022-08-02,67.77776999999999,아주IB투자
